species,Longitude,Latitude,Elevation_ft,Date,ppt_in,tmean_F
PEWH,-105.76,39.63,11690,1994-11,1.78,18.5
PEWH,-105.76,39.63,11690,1994-12,0.43,17.1
PEWH,-105.76,39.63,11690,1995-01,0.79,12.9
PEWH,-105.76,39.63,11690,1995-02,2.66,20.4
PEWH,-105.76,39.63,11690,1995-03,2.38,20.8
PEWH,-105.76,39.63,11690,1995-04,5.45,22.5
PEWH,-105.76,39.63,11690,1995-05,7.39,30.6
PEWH,-105.76,39.63,11690,1995-06,2.32,41
PEWH,-105.76,39.63,11690,1995-07,3.03,47.6
PEWH,-105.76,39.63,11690,1995-08,2.04,51.3
PEWH,-105.76,39.63,11690,1995-09,1.97,41
PEWH,-105.76,39.63,11690,1995-10,1.67,29.4
PEWH,-105.76,39.63,11690,1995-11,2.09,23.3
PEWH,-105.76,39.63,11690,1995-12,1.55,16.2
PEWH,-105.76,39.63,11690,1996-01,4.23,10.7
PEWH,-105.76,39.63,11690,1996-02,2.77,17.3
PEWH,-105.76,39.63,11690,1996-03,2.85,19
PEWH,-105.76,39.63,11690,1996-04,2.87,24.6
PEWH,-105.76,39.63,11690,1996-05,3.08,38.5
PEWH,-105.76,39.63,11690,1996-06,1.98,45
PEWH,-105.76,39.63,11690,1996-07,1.42,51.2
PEWH,-105.76,39.63,11690,1996-08,1.44,49.3
PEWH,-105.76,39.63,11690,1996-09,3.82,39.1
PEWH,-105.76,39.63,11690,1996-10,1.59,31.9
PEWH,-105.76,39.63,11690,1996-11,1.98,22.2
PEWH,-105.76,39.63,11690,1996-12,3.46,11.5
PEWH,-105.76,39.63,11690,1997-01,2.19,14
PEWH,-105.76,39.63,11690,1997-02,1.33,13.3
PEWH,-105.76,39.63,11690,1997-03,1.78,22.4
PEWH,-105.76,39.63,11690,1997-04,5.91,21.7
PEWH,-105.76,39.63,11690,1997-05,2.18,34.3
PEWH,-105.76,39.63,11690,1997-06,3.82,44.7
PEWH,-105.76,39.63,11690,1997-07,1.99,49.7
PEWH,-105.76,39.63,11690,1997-08,4.88,47.8
PEWH,-105.76,39.63,11690,1997-09,2.81,43.8
PEWH,-105.76,39.63,11690,1997-10,2.49,31.3
PEWH,-105.76,39.63,11690,1997-11,2.4,16.6
PEWH,-105.76,39.63,11690,1997-12,0.73,10.8
PEWH,-105.76,39.63,11690,1998-01,1.54,13.7
PEWH,-105.76,39.63,11690,1998-02,1.37,11.8
PEWH,-105.76,39.63,11690,1998-03,3.35,19.2
PEWH,-105.76,39.63,11690,1998-04,5.81,23.2
PEWH,-105.76,39.63,11690,1998-05,1.49,37.3
PEWH,-105.76,39.63,11690,1998-06,1.71,42.3
PEWH,-105.76,39.63,11690,1998-07,5.07,52
PEWH,-105.76,39.63,11690,1998-08,3.7,49.5
PEWH,-105.76,39.63,11690,1998-09,1.18,46.4
PEWH,-105.76,39.63,11690,1998-10,2.52,32.8
PEWH,-105.76,39.63,11690,1998-11,1.77,23.9
PEWH,-105.76,39.63,11690,1998-12,1.15,16.5
PEWH,-105.76,39.63,11690,1999-01,2.37,16.8
PEWH,-105.76,39.63,11690,1999-02,1.6,18.4
PEWH,-105.76,39.63,11690,1999-03,1.43,25.6
PEWH,-105.76,39.63,11690,1999-04,7.97,23.1
PEWH,-105.76,39.63,11690,1999-05,3.2,33.1
PEWH,-105.76,39.63,11690,1999-06,2.72,43.3
PEWH,-105.76,39.63,11690,1999-07,4.34,51.3
PEWH,-105.76,39.63,11690,1999-08,5.98,48.6
PEWH,-105.76,39.63,11690,1999-09,1.32,40.6
PEWH,-105.76,39.63,11690,1999-10,2.27,34.5
PEWH,-105.76,39.63,11690,1999-11,1.04,30
PEWH,-105.76,39.63,11690,1999-12,1.65,15.3
PEWH,-105.76,39.63,11690,2000-01,1.97,16.2
PEWH,-105.76,39.63,11690,2000-02,1.85,20.9
PEWH,-105.76,39.63,11690,2000-03,2.73,21.8
PEWH,-105.76,39.63,11690,2000-04,3.74,30.2
PEWH,-105.76,39.63,11690,2000-05,2.08,38.8
PEWH,-105.76,39.63,11690,2000-06,1.69,46.1
PEWH,-105.76,39.63,11690,2000-07,3.01,51.8
PEWH,-105.76,39.63,11690,2000-08,4.81,51.8
PEWH,-105.76,39.63,11690,2000-09,2.33,45.5
PEWH,-105.76,39.63,11690,2000-10,0.41,36
PEWH,-105.76,39.63,11690,2000-11,1.18,15.6
PEWH,-105.76,39.63,11690,2000-12,2.2,15.9
PEWH,-105.76,39.63,11690,2001-01,0.6,15.2
PEWH,-105.76,39.63,11690,2001-02,1.3,19.4
PEWH,-105.76,39.63,11690,2001-03,2.62,21.1
PEWH,-105.76,39.63,11690,2001-04,2.6,29.4
PEWH,-105.76,39.63,11690,2001-05,2.42,37
PEWH,-105.76,39.63,11690,2001-06,0.86,47
PEWH,-105.76,39.63,11690,2001-07,3.89,52.8
PEWH,-105.76,39.63,11690,2001-08,3.27,49.5
PEWH,-105.76,39.63,11690,2001-09,1.66,44.1
PEWH,-105.76,39.63,11690,2001-10,1.09,33
PEWH,-105.76,39.63,11690,2001-11,1.41,24.9
PEWH,-105.76,39.63,11690,2001-12,1.11,12.9
PEWH,-105.76,39.63,11690,2002-01,1.04,12.6
PEWH,-105.76,39.63,11690,2002-02,1.18,14.2
PEWH,-105.76,39.63,11690,2002-03,1.17,18.2
PEWH,-105.76,39.63,11690,2002-04,0.65,32.3
PEWH,-105.76,39.63,11690,2002-05,1.49,36.5
PEWH,-105.76,39.63,11690,2002-06,1.02,50.7
PEWH,-105.76,39.63,11690,2002-07,2.09,54.7
PEWH,-105.76,39.63,11690,2002-08,2.81,51
PEWH,-105.76,39.63,11690,2002-09,2.54,43.3
PEWH,-105.76,39.63,11690,2002-10,2.18,31.2
PEWH,-105.76,39.63,11690,2002-11,2.42,21
PEWH,-105.76,39.63,11690,2002-12,0.49,14.6
PEWH,-105.76,39.63,11690,2003-01,1.1,20.8
PEWH,-105.76,39.63,11690,2003-02,1.63,14.2
PEWH,-105.76,39.63,11690,2003-03,7.01,21.7
PEWH,-105.76,39.63,11690,2003-04,3.59,29.6
PEWH,-105.76,39.63,11690,2003-05,2.12,37.5
PEWH,-105.76,39.63,11690,2003-06,2.57,43.4
PEWH,-105.76,39.63,11690,2003-07,1.83,56.4
PEWH,-105.76,39.63,11690,2003-08,3.37,51.8
PEWH,-105.76,39.63,11690,2003-09,2.56,41.1
PEWH,-105.76,39.63,11690,2003-10,0.72,38.4
PEWH,-105.76,39.63,11690,2003-11,2.06,20.9
PEWH,-105.76,39.63,11690,2003-12,1.37,17.9
PEWH,-105.76,39.63,11690,2004-01,1.22,16.1
PEWH,-105.76,39.63,11690,2004-02,1.48,14.2
PEWH,-105.76,39.63,11690,2004-03,1.56,27.9
PEWH,-105.76,39.63,11690,2004-04,5.07,29
PEWH,-105.76,39.63,11690,2004-05,1.17,38.3
PEWH,-105.76,39.63,11690,2004-06,2.85,44.3
PEWH,-105.76,39.63,11690,2004-07,4.94,49.5
PEWH,-105.76,39.63,11690,2004-08,1.59,47.9
PEWH,-105.76,39.63,11690,2004-09,1.74,41.9
PEWH,-105.76,39.63,11690,2004-10,2.69,32.7
PEWH,-105.76,39.63,11690,2004-11,2.75,22.4
PEWH,-105.76,39.63,11690,2004-12,0.89,16
PEWH,-105.76,39.63,11690,2005-01,2.09,21.2
PEWH,-105.76,39.63,11690,2005-02,0.72,18.6
PEWH,-105.76,39.63,11690,2005-03,2.45,20.4
PEWH,-105.76,39.63,11690,2005-04,3.85,29.4
PEWH,-105.76,39.63,11690,2005-05,1.53,37.6
PEWH,-105.76,39.63,11690,2005-06,2.85,44.3
PEWH,-105.76,39.63,11690,2005-07,1.16,53.5
PEWH,-105.76,39.63,11690,2005-08,2.97,48.8
PEWH,-105.76,39.63,11690,2005-09,1.52,44.7
PEWH,-105.76,39.63,11690,2005-10,2.36,34
PEWH,-105.76,39.63,11690,2005-11,2.1,21.9
PEWH,-105.76,39.63,11690,2005-12,2.83,11.9
,,,,,,
PEWH,-106.11,40.92,9380,1991-01,2.03,15.1
PEWH,-106.11,40.92,9380,1991-02,1.43,23.7
PEWH,-106.11,40.92,9380,1991-03,3.78,23.3
PEWH,-106.11,40.92,9380,1991-04,2.71,29.6
PEWH,-106.11,40.92,9380,1991-05,2.73,41
PEWH,-106.11,40.92,9380,1991-06,2.14,50
PEWH,-106.11,40.92,9380,1991-07,2.18,54.2
PEWH,-106.11,40.92,9380,1991-08,1.76,54.4
PEWH,-106.11,40.92,9380,1991-09,0.82,47
PEWH,-106.11,40.92,9380,1991-10,0.91,38.1
PEWH,-106.11,40.92,9380,1991-11,3.29,21.3
PEWH,-106.11,40.92,9380,1991-12,0.84,19.4
PEWH,-106.11,40.92,9380,1992-01,2.34,18.5
PEWH,-106.11,40.92,9380,1992-02,1.7,22.3
PEWH,-106.11,40.92,9380,1992-03,3.4,28.3
PEWH,-106.11,40.92,9380,1992-04,2.42,36
PEWH,-106.11,40.92,9380,1992-05,3.16,43.8
PEWH,-106.11,40.92,9380,1992-06,2.72,47.4
PEWH,-106.11,40.92,9380,1992-07,2.52,51.4
PEWH,-106.11,40.92,9380,1992-08,1.46,52.9
PEWH,-106.11,40.92,9380,1992-09,0.96,47.3
PEWH,-106.11,40.92,9380,1992-10,1.02,40.5
PEWH,-106.11,40.92,9380,1992-11,3.08,19.6
PEWH,-106.11,40.92,9380,1992-12,2.47,15.7
PEWH,-106.11,40.92,9380,1993-01,1.99,18
PEWH,-106.11,40.92,9380,1993-02,3.64,17.6
PEWH,-106.11,40.92,9380,1993-03,3.06,25.9
PEWH,-106.11,40.92,9380,1993-04,4.3,29
PEWH,-106.11,40.92,9380,1993-05,2.26,40.7
PEWH,-106.11,40.92,9380,1993-06,2.85,47
PEWH,-106.11,40.92,9380,1993-07,0.61,51.8
PEWH,-106.11,40.92,9380,1993-08,1.38,52.2
PEWH,-106.11,40.92,9380,1993-09,2.28,44.2
PEWH,-106.11,40.92,9380,1993-10,2.8,34.9
PEWH,-106.11,40.92,9380,1993-11,3.02,20
PEWH,-106.11,40.92,9380,1993-12,1.91,18.7
PEWH,-106.11,40.92,9380,1994-01,1.55,20
PEWH,-106.11,40.92,9380,1994-02,3.03,16.8
PEWH,-106.11,40.92,9380,1994-03,2.37,26.2
PEWH,-106.11,40.92,9380,1994-04,2.78,32.4
PEWH,-106.11,40.92,9380,1994-05,1.19,43.6
PEWH,-106.11,40.92,9380,1994-06,0.8,52.6
PEWH,-106.11,40.92,9380,1994-07,0.26,55.9
PEWH,-106.11,40.92,9380,1994-08,1.21,56.1
PEWH,-106.11,40.92,9380,1994-09,0.78,47.5
PEWH,-106.11,40.92,9380,1994-10,1.55,35.6
PEWH,-106.11,40.92,9380,1994-11,1.94,22.7
PEWH,-106.11,40.92,9380,1994-12,1.17,22.5
PEWH,-106.11,40.92,9380,1995-01,1.78,17.2
PEWH,-106.11,40.92,9380,1995-02,2.33,24.9
PEWH,-106.11,40.92,9380,1995-03,2.42,25.8
PEWH,-106.11,40.92,9380,1995-04,3.77,29.7
PEWH,-106.11,40.92,9380,1995-05,8.75,36.3
PEWH,-106.11,40.92,9380,1995-06,2.46,46.6
PEWH,-106.11,40.92,9380,1995-07,1.09,53.1
PEWH,-106.11,40.92,9380,1995-08,0.8,56.9
PEWH,-106.11,40.92,9380,1995-09,2.53,46.9
PEWH,-106.11,40.92,9380,1995-10,2.5,34.9
PEWH,-106.11,40.92,9380,1995-11,3.46,27.9
PEWH,-106.11,40.92,9380,1995-12,1.95,20.7
PEWH,-106.11,40.92,9380,1996-01,4.38,16.1
PEWH,-106.11,40.92,9380,1996-02,2.91,20.7
PEWH,-106.11,40.92,9380,1996-03,2.56,23.9
PEWH,-106.11,40.92,9380,1996-04,3.54,31.1
PEWH,-106.11,40.92,9380,1996-05,2.48,42.3
PEWH,-106.11,40.92,9380,1996-06,1.49,49.9
PEWH,-106.11,40.92,9380,1996-07,1.74,56.2
PEWH,-106.11,40.92,9380,1996-08,1.43,54
PEWH,-106.11,40.92,9380,1996-09,2.19,44.5
PEWH,-106.11,40.92,9380,1996-10,2.36,36
PEWH,-106.11,40.92,9380,1996-11,2.82,26.8
PEWH,-106.11,40.92,9380,1996-12,4.62,16
PEWH,-106.11,40.92,9380,1997-01,3.31,17.2
PEWH,-106.11,40.92,9380,1997-02,1.71,16.9
PEWH,-106.11,40.92,9380,1997-03,1.39,27.4
PEWH,-106.11,40.92,9380,1997-04,4.33,26.9
PEWH,-106.11,40.92,9380,1997-05,2.75,40.4
PEWH,-106.11,40.92,9380,1997-06,1.6,50.9
PEWH,-106.11,40.92,9380,1997-07,0.82,55
PEWH,-106.11,40.92,9380,1997-08,2.88,53.7
PEWH,-106.11,40.92,9380,1997-09,4.52,49.2
PEWH,-106.11,40.92,9380,1997-10,2.48,36.8
PEWH,-106.11,40.92,9380,1997-11,1.8,22.9
PEWH,-106.11,40.92,9380,1997-12,1.64,17.7
PEWH,-106.11,40.92,9380,1998-01,2.47,20.5
PEWH,-106.11,40.92,9380,1998-02,1.98,20.3
PEWH,-106.11,40.92,9380,1998-03,2.54,23.4
PEWH,-106.11,40.92,9380,1998-04,2.52,29.6
PEWH,-106.11,40.92,9380,1998-05,2.01,42.3
PEWH,-106.11,40.92,9380,1998-06,3.38,45.5
PEWH,-106.11,40.92,9380,1998-07,1.59,57.9
PEWH,-106.11,40.92,9380,1998-08,1.71,54.7
PEWH,-106.11,40.92,9380,1998-09,0.96,51.4
PEWH,-106.11,40.92,9380,1998-10,3.74,36.5
PEWH,-106.11,40.92,9380,1998-11,1.94,28.1
PEWH,-106.11,40.92,9380,1998-12,2.41,17.6
PEWH,-106.11,40.92,9380,1999-01,4.24,20.1
PEWH,-106.11,40.92,9380,1999-02,1.66,21.3
PEWH,-106.11,40.92,9380,1999-03,1.56,27.6
PEWH,-106.11,40.92,9380,1999-04,4.76,28.7
PEWH,-106.11,40.92,9380,1999-05,2.82,38.3
PEWH,-106.11,40.92,9380,1999-06,2.23,48.4
PEWH,-106.11,40.92,9380,1999-07,1.17,57
PEWH,-106.11,40.92,9380,1999-08,1.63,54.1
PEWH,-106.11,40.92,9380,1999-09,1.62,44.8
PEWH,-106.11,40.92,9380,1999-10,0.81,38.9
PEWH,-106.11,40.92,9380,1999-11,1.15,33.4
PEWH,-106.11,40.92,9380,1999-12,2.66,19.3
PEWH,-106.11,40.92,9380,2000-01,3.21,19.9
PEWH,-106.11,40.92,9380,2000-02,2.97,24.3
PEWH,-106.11,40.92,9380,2000-03,2.7,26.4
PEWH,-106.11,40.92,9380,2000-04,3.18,35.6
PEWH,-106.11,40.92,9380,2000-05,2.79,43.7
PEWH,-106.11,40.92,9380,2000-06,1.2,50.2
PEWH,-106.11,40.92,9380,2000-07,0.6,58
PEWH,-106.11,40.92,9380,2000-08,1.09,58.3
PEWH,-106.11,40.92,9380,2000-09,2.7,47.6
PEWH,-106.11,40.92,9380,2000-10,0.34,38.3
PEWH,-106.11,40.92,9380,2000-11,2.52,16.7
PEWH,-106.11,40.92,9380,2000-12,3.32,16.9
PEWH,-106.11,40.92,9380,2001-01,0.74,17.9
PEWH,-106.11,40.92,9380,2001-02,2.33,19.9
PEWH,-106.11,40.92,9380,2001-03,2.26,26.1
PEWH,-106.11,40.92,9380,2001-04,4.05,33.9
PEWH,-106.11,40.92,9380,2001-05,2.25,41.9
PEWH,-106.11,40.92,9380,2001-06,0.61,51.3
PEWH,-106.11,40.92,9380,2001-07,1.44,59.5
PEWH,-106.11,40.92,9380,2001-08,1.88,56.6
PEWH,-106.11,40.92,9380,2001-09,1.51,49.5
PEWH,-106.11,40.92,9380,2001-10,1.3,37.7
PEWH,-106.11,40.92,9380,2001-11,1.8,29.3
PEWH,-106.11,40.92,9380,2001-12,1.56,17.3
PEWH,-106.11,40.92,9380,2002-01,1.52,15.9
PEWH,-106.11,40.92,9380,2002-02,1.61,16.2
PEWH,-106.11,40.92,9380,2002-03,2.72,21.5
PEWH,-106.11,40.92,9380,2002-04,1.8,35.8
PEWH,-106.11,40.92,9380,2002-05,1.5,40.5
PEWH,-106.11,40.92,9380,2002-06,0.49,53.9
PEWH,-106.11,40.92,9380,2002-07,1.58,59.8
PEWH,-106.11,40.92,9380,2002-08,1.74,54.6
PEWH,-106.11,40.92,9380,2002-09,1.7,47.9
PEWH,-106.11,40.92,9380,2002-10,1.96,33.7
PEWH,-106.11,40.92,9380,2002-11,2.37,23.5
PEWH,-106.11,40.92,9380,2002-12,1.3,19.2
PEWH,-106.11,40.92,9380,2003-01,1.88,24.5
PEWH,-106.11,40.92,9380,2003-02,2.8,16.7
PEWH,-106.11,40.92,9380,2003-03,5.65,25
PEWH,-106.11,40.92,9380,2003-04,3.96,33.6
PEWH,-106.11,40.92,9380,2003-05,2.41,41.8
PEWH,-106.11,40.92,9380,2003-06,2.33,47.4
PEWH,-106.11,40.92,9380,2003-07,0.69,60.4
PEWH,-106.11,40.92,9380,2003-08,1.55,57.7
PEWH,-106.11,40.92,9380,2003-09,1.19,46
PEWH,-106.11,40.92,9380,2003-10,0.5,41.7
PEWH,-106.11,40.92,9380,2003-11,3.96,21.7
PEWH,-106.11,40.92,9380,2003-12,2.15,20.6
PEWH,-106.11,40.92,9380,2004-01,1.66,18.7
PEWH,-106.11,40.92,9380,2004-02,2.16,17.7
PEWH,-106.11,40.92,9380,2004-03,1.47,30.4
PEWH,-106.11,40.92,9380,2004-04,3.88,34.2
PEWH,-106.11,40.92,9380,2004-05,1.41,41.5
PEWH,-106.11,40.92,9380,2004-06,3.42,48.5
PEWH,-106.11,40.92,9380,2004-07,1.99,54.1
PEWH,-106.11,40.92,9380,2004-08,2.25,51.3
PEWH,-106.11,40.92,9380,2004-09,2.98,46.5
PEWH,-106.11,40.92,9380,2004-10,2.37,37.5
PEWH,-106.11,40.92,9380,2004-11,2.08,26.2
PEWH,-106.11,40.92,9380,2004-12,1.97,19.9
PEWH,-106.11,40.92,9380,2005-01,2.71,24.2
PEWH,-106.11,40.92,9380,2005-02,1.7,20.8
PEWH,-106.11,40.92,9380,2005-03,1.96,25.2
PEWH,-106.11,40.92,9380,2005-04,2.96,34.1
PEWH,-106.11,40.92,9380,2005-05,3.18,40.9
PEWH,-106.11,40.92,9380,2005-06,4.04,48.7
PEWH,-106.11,40.92,9380,2005-07,0.39,58.6
PEWH,-106.11,40.92,9380,2005-08,1.12,54.4
PEWH,-106.11,40.92,9380,2005-09,0.89,50.1
PEWH,-106.11,40.92,9380,2005-10,2.21,39.9
PEWH,-106.11,40.92,9380,2005-11,3.19,27.6
PEWH,-106.11,40.92,9380,2005-12,4,16.8
,,,,,,
PEWH,-107.0001,38.9544,10476,1991-01,2.3,14.5
PEWH,-107.0001,38.9544,10476,1991-02,1.82,20.6
PEWH,-107.0001,38.9544,10476,1991-03,7.37,21.6
PEWH,-107.0001,38.9544,10476,1991-04,4.36,28.5
PEWH,-107.0001,38.9544,10476,1991-05,1.87,39.6
PEWH,-107.0001,38.9544,10476,1991-06,3.03,48.6
PEWH,-107.0001,38.9544,10476,1991-07,2.29,54.3
PEWH,-107.0001,38.9544,10476,1991-08,1.52,53.8
PEWH,-107.0001,38.9544,10476,1991-09,3.11,47.4
PEWH,-107.0001,38.9544,10476,1991-10,3.26,39.9
PEWH,-107.0001,38.9544,10476,1991-11,5.03,21.8
PEWH,-107.0001,38.9544,10476,1991-12,1.54,20.8
PEWH,-107.0001,38.9544,10476,1992-01,1.32,19.7
PEWH,-107.0001,38.9544,10476,1992-02,3.34,19.5
PEWH,-107.0001,38.9544,10476,1992-03,4.7,28.2
PEWH,-107.0001,38.9544,10476,1992-04,2.48,37.8
PEWH,-107.0001,38.9544,10476,1992-05,3.94,43.9
PEWH,-107.0001,38.9544,10476,1992-06,2.62,47.5
PEWH,-107.0001,38.9544,10476,1992-07,2.88,51.4
PEWH,-107.0001,38.9544,10476,1992-08,4.16,51.9
PEWH,-107.0001,38.9544,10476,1992-09,2,47.4
PEWH,-107.0001,38.9544,10476,1992-10,2.22,41
PEWH,-107.0001,38.9544,10476,1992-11,5.57,20
PEWH,-107.0001,38.9544,10476,1992-12,4.29,16.6
PEWH,-107.0001,38.9544,10476,1993-01,5.7,19.6
PEWH,-107.0001,38.9544,10476,1993-02,11.29,18.8
PEWH,-107.0001,38.9544,10476,1993-03,3.96,28.2
PEWH,-107.0001,38.9544,10476,1993-04,5.22,30.1
PEWH,-107.0001,38.9544,10476,1993-05,4.46,39
PEWH,-107.0001,38.9544,10476,1993-06,2.36,47.1
PEWH,-107.0001,38.9544,10476,1993-07,1.13,52.8
PEWH,-107.0001,38.9544,10476,1993-08,5.57,52.2
PEWH,-107.0001,38.9544,10476,1993-09,2.71,45.1
PEWH,-107.0001,38.9544,10476,1993-10,4.18,36.2
PEWH,-107.0001,38.9544,10476,1993-11,4.34,20.2
PEWH,-107.0001,38.9544,10476,1993-12,2.34,15.3
PEWH,-107.0001,38.9544,10476,1994-01,1.34,15.1
PEWH,-107.0001,38.9544,10476,1994-02,7.37,16
PEWH,-107.0001,38.9544,10476,1994-03,2.38,28.2
PEWH,-107.0001,38.9544,10476,1994-04,4.99,33.9
PEWH,-107.0001,38.9544,10476,1994-05,2.11,43.5
PEWH,-107.0001,38.9544,10476,1994-06,1.8,55.1
PEWH,-107.0001,38.9544,10476,1994-07,0.21,57.7
PEWH,-107.0001,38.9544,10476,1994-08,1.97,56.5
PEWH,-107.0001,38.9544,10476,1994-09,2.36,48.9
PEWH,-107.0001,38.9544,10476,1994-10,4.14,36.3
PEWH,-107.0001,38.9544,10476,1994-11,5.67,22.2
PEWH,-107.0001,38.9544,10476,1994-12,3.19,22
PEWH,-107.0001,38.9544,10476,1995-01,3.77,18
PEWH,-107.0001,38.9544,10476,1995-02,7.6,27
PEWH,-107.0001,38.9544,10476,1995-03,7.29,27.4
PEWH,-107.0001,38.9544,10476,1995-04,5.57,30
PEWH,-107.0001,38.9544,10476,1995-05,10.69,36.5
PEWH,-107.0001,38.9544,10476,1995-06,3.5,46.9
PEWH,-107.0001,38.9544,10476,1995-07,2.57,53
PEWH,-107.0001,38.9544,10476,1995-08,1.48,56.9
PEWH,-107.0001,38.9544,10476,1995-09,3.53,48.4
PEWH,-107.0001,38.9544,10476,1995-10,2.05,37.3
PEWH,-107.0001,38.9544,10476,1995-11,3.41,28.9
PEWH,-107.0001,38.9544,10476,1995-12,2.69,21.2
PEWH,-107.0001,38.9544,10476,1996-01,7.27,16
PEWH,-107.0001,38.9544,10476,1996-02,9.02,23.1
PEWH,-107.0001,38.9544,10476,1996-03,3.99,25
PEWH,-107.0001,38.9544,10476,1996-04,4.24,31.8
PEWH,-107.0001,38.9544,10476,1996-05,1.55,44.6
PEWH,-107.0001,38.9544,10476,1996-06,1.87,51.3
PEWH,-107.0001,38.9544,10476,1996-07,1.27,58.1
PEWH,-107.0001,38.9544,10476,1996-08,1.04,56.1
PEWH,-107.0001,38.9544,10476,1996-09,3.34,45.2
PEWH,-107.0001,38.9544,10476,1996-10,5.23,36.3
PEWH,-107.0001,38.9544,10476,1996-11,4.96,26.8
PEWH,-107.0001,38.9544,10476,1996-12,7.11,15.7
PEWH,-107.0001,38.9544,10476,1997-01,7.55,20
PEWH,-107.0001,38.9544,10476,1997-02,2.81,18
PEWH,-107.0001,38.9544,10476,1997-03,2.15,29.1
PEWH,-107.0001,38.9544,10476,1997-04,5.44,29.2
PEWH,-107.0001,38.9544,10476,1997-05,4.52,41
PEWH,-107.0001,38.9544,10476,1997-06,2.03,51.3
PEWH,-107.0001,38.9544,10476,1997-07,0.89,55.4
PEWH,-107.0001,38.9544,10476,1997-08,5.52,53.6
PEWH,-107.0001,38.9544,10476,1997-09,4.51,49.6
PEWH,-107.0001,38.9544,10476,1997-10,3.94,37
PEWH,-107.0001,38.9544,10476,1997-11,4.11,24
PEWH,-107.0001,38.9544,10476,1997-12,2.16,18.6
PEWH,-107.0001,38.9544,10476,1998-01,4.4,19.5
PEWH,-107.0001,38.9544,10476,1998-02,4.28,18.8
PEWH,-107.0001,38.9544,10476,1998-03,4.59,25.1
PEWH,-107.0001,38.9544,10476,1998-04,5.57,30.5
PEWH,-107.0001,38.9544,10476,1998-05,1,42.6
PEWH,-107.0001,38.9544,10476,1998-06,4.49,47.6
PEWH,-107.0001,38.9544,10476,1998-07,2.92,57.3
PEWH,-107.0001,38.9544,10476,1998-08,1.53,55.6
PEWH,-107.0001,38.9544,10476,1998-09,1.43,53.3
PEWH,-107.0001,38.9544,10476,1998-10,3.57,37.1
PEWH,-107.0001,38.9544,10476,1998-11,3.58,28.1
PEWH,-107.0001,38.9544,10476,1998-12,1.58,19.4
PEWH,-107.0001,38.9544,10476,1999-01,5.6,20.2
PEWH,-107.0001,38.9544,10476,1999-02,3.43,21.5
PEWH,-107.0001,38.9544,10476,1999-03,2.06,31.5
PEWH,-107.0001,38.9544,10476,1999-04,5.81,29.5
PEWH,-107.0001,38.9544,10476,1999-05,6.39,38.3
PEWH,-107.0001,38.9544,10476,1999-06,3.49,48.8
PEWH,-107.0001,38.9544,10476,1999-07,3.51,56.2
PEWH,-107.0001,38.9544,10476,1999-08,3.92,53.6
PEWH,-107.0001,38.9544,10476,1999-09,3.36,46.3
PEWH,-107.0001,38.9544,10476,1999-10,1.32,40.8
PEWH,-107.0001,38.9544,10476,1999-11,1.03,34.1
PEWH,-107.0001,38.9544,10476,1999-12,2.13,19.3
PEWH,-107.0001,38.9544,10476,2000-01,4.89,19.9
PEWH,-107.0001,38.9544,10476,2000-02,6.7,23.7
PEWH,-107.0001,38.9544,10476,2000-03,4.51,27.3
PEWH,-107.0001,38.9544,10476,2000-04,2.97,36.7
PEWH,-107.0001,38.9544,10476,2000-05,3.13,44.7
PEWH,-107.0001,38.9544,10476,2000-06,2.17,52.1
PEWH,-107.0001,38.9544,10476,2000-07,1.73,58.3
PEWH,-107.0001,38.9544,10476,2000-08,6.65,57.1
PEWH,-107.0001,38.9544,10476,2000-09,3.46,49.6
PEWH,-107.0001,38.9544,10476,2000-10,1.61,39.7
PEWH,-107.0001,38.9544,10476,2000-11,3.15,18.3
PEWH,-107.0001,38.9544,10476,2000-12,4.1,19.1
PEWH,-107.0001,38.9544,10476,2001-01,1.87,17.8
PEWH,-107.0001,38.9544,10476,2001-02,4.35,20.5
PEWH,-107.0001,38.9544,10476,2001-03,4.83,27.5
PEWH,-107.0001,38.9544,10476,2001-04,4.2,35.4
PEWH,-107.0001,38.9544,10476,2001-05,3.07,44.1
PEWH,-107.0001,38.9544,10476,2001-06,1.68,52.7
PEWH,-107.0001,38.9544,10476,2001-07,2.31,58
PEWH,-107.0001,38.9544,10476,2001-08,8.06,54.9
PEWH,-107.0001,38.9544,10476,2001-09,1.54,50.6
PEWH,-107.0001,38.9544,10476,2001-10,2.08,39.3
PEWH,-107.0001,38.9544,10476,2001-11,3.67,30.4
PEWH,-107.0001,38.9544,10476,2001-12,3.22,16.6
PEWH,-107.0001,38.9544,10476,2002-01,2.21,17.1
PEWH,-107.0001,38.9544,10476,2002-02,2.28,18.6
PEWH,-107.0001,38.9544,10476,2002-03,4.31,23.1
PEWH,-107.0001,38.9544,10476,2002-04,1.7,37.9
PEWH,-107.0001,38.9544,10476,2002-05,0.94,42.5
PEWH,-107.0001,38.9544,10476,2002-06,0.22,56.2
PEWH,-107.0001,38.9544,10476,2002-07,1.75,59.1
PEWH,-107.0001,38.9544,10476,2002-08,2.99,55.1
PEWH,-107.0001,38.9544,10476,2002-09,5.56,48.6
PEWH,-107.0001,38.9544,10476,2002-10,3.73,35.7
PEWH,-107.0001,38.9544,10476,2002-11,4.3,24.7
PEWH,-107.0001,38.9544,10476,2002-12,2.16,20
